일자,시도명,읍면동명,평균 기온,일강수량,최대 풍속,업종명,이용금액,데이터기준일자
2019-08-19,서귀포시,효돈동,26.7,0,1.7,과실 및 채소 소매업,20683500,2020-12-15
2019-08-19,제주시,구좌읍,25.9,0,2.2,골프장 운영업,271930950,2020-12-15
2019-08-19,서귀포시,성산읍,25.7,0,2.1,건강보조식품 소매업,2911000,2020-12-15
2019-08-19,서귀포시,표선면,25.7,0,2.1,건강보조식품 소매업,8027760,2020-12-15
2019-08-19,제주시,도두동,24.6,0,1.2,과실 및 채소 소매업,13607000,2020-12-15
2019-08-19,제주시,외도동,24.6,0,1.2,건강보조식품 소매업,4149400,2020-12-15
2019-08-19,제주시,이호동,24.6,0,1.2,건강보조식품 소매업,686749316,2020-12-15
2019-08-19,제주시,삼도2동,23.8,0,1.4,건강보조식품 소매업,732200,2020-12-15
2019-08-19,제주시,삼도1동,23.8,0,1.4,건강보조식품 소매업,11442140,2020-12-15
2019-08-19,제주시,오라동,23.8,0,1.4,골프장 운영업,438927230,2020-12-15
2019-08-19,제주시,용담2동,23.8,0,1.4,건강보조식품 소매업,1345600,2020-12-15
2019-08-19,제주시,용담1동,23.8,0,1.4,과실 및 채소 소매업,28843300,2020-12-15
2019-08-19,제주시,이도2동,23.8,0,1.4,건강보조식품 소매업,15918920,2020-12-15
2019-08-19,제주시,이도1동,23.8,0,1.4,건강보조식품 소매업,20328750,2020-12-15
2019-08-19,제주시,일도2동,23.8,0,1.4,건강보조식품 소매업,1126000,2020-12-15
2019-08-19,제주시,일도1동,23.8,0,1.4,건강보조식품 소매업,2173000,2020-12-15
2019-08-19,제주시,건입동,21.6,0,1.2,건강보조식품 소매업,283700,2020-12-15
2019-08-19,제주시,봉개동,21.6,0,1.2,건강보조식품 소매업,35000,2020-12-15
2019-08-20,서귀포시,예래동,26.5,0,1.4,골프장 운영업,316692450,2020-12-15
2019-08-20,제주시,아라동,24,0.5,2.1,건강보조식품 소매업,3911000,2020-12-15
2019-08-20,제주시,삼양동,25.8,0.5,2.1,건강보조식품 소매업,3353200,2020-12-15
2019-08-20,제주시,조천읍,25.8,0.5,2.1,건강보조식품 소매업,3795900,2020-12-15
2019-08-20,제주시,화북동,25.8,0.5,2.1,건강보조식품 소매업,24075937,2020-12-15
2019-08-20,제주시,추자면,23.4,0,2.4,과실 및 채소 소매업,8811030,2020-12-15
2019-08-20,제주시,우도면,27.1,0,2.7,과실 및 채소 소매업,19207200,2020-12-15
2019-08-20,서귀포시,대정읍,27.5,0,5.9,건강보조식품 소매업,2179450,2020-12-15
2019-08-20,제주시,애월읍,24.2,1.5,1.3,건강보조식품 소매업,1295000,2020-12-15
2019-08-20,서귀포시,안덕면,25.1,0.5,1.4,골프장 운영업,701105975,2020-12-15
2019-08-20,제주시,노형동,20.3,1,1.2,건강보조식품 소매업,42137535,2020-12-15
2019-08-20,제주시,연동,20.3,1,1.2,건강보조식품 소매업,146233405,2020-12-15
2019-08-20,제주시,한경면,26.6,3,1.8,골프장 운영업,253691050,2020-12-15
2019-08-20,제주시,한림읍,26.6,3,1.8,건강보조식품 소매업,6975000,2020-12-15
2019-08-20,서귀포시,남원읍,27.5,0,2.6,건강보조식품 소매업,1203000,2020-12-15
2019-08-20,서귀포시,효돈동,27.5,0,2.6,과실 및 채소 소매업,20683500,2020-12-15
2019-08-20,제주시,구좌읍,27.5,0,3.5,골프장 운영업,271930950,2020-12-15
2019-08-20,서귀포시,성산읍,27,0,2.9,건강보조식품 소매업,2911000,2020-12-15
2019-08-20,서귀포시,표선면,27,0,2.9,건강보조식품 소매업,8027760,2020-12-15
2019-08-20,제주시,도두동,26.4,1.5,2.2,과실 및 채소 소매업,13607000,2020-12-15
2019-08-20,제주시,외도동,26.4,1.5,2.2,건강보조식품 소매업,4149400,2020-12-15
2019-08-20,제주시,이호동,26.4,1.5,2.2,건강보조식품 소매업,686749316,2020-12-15
2019-08-20,제주시,삼도2동,24.9,1.5,,건강보조식품 소매업,732200,2020-12-15
2019-08-20,제주시,삼도1동,24.9,1.5,,건강보조식품 소매업,11442140,2020-12-15
2019-08-20,제주시,오라동,24.9,1.5,,골프장 운영업,438927230,2020-12-15
2019-08-20,제주시,용담2동,24.9,1.5,,건강보조식품 소매업,1345600,2020-12-15
2019-08-20,제주시,용담1동,24.9,1.5,,과실 및 채소 소매업,28843300,2020-12-15
2019-08-20,제주시,이도2동,24.9,1.5,,건강보조식품 소매업,15918920,2020-12-15
2019-08-20,제주시,이도1동,24.9,1.5,,건강보조식품 소매업,20328750,2020-12-15
2019-08-20,제주시,일도2동,24.9,1.5,,건강보조식품 소매업,1126000,2020-12-15
2019-08-20,제주시,일도1동,24.9,1.5,,건강보조식품 소매업,2173000,2020-12-15
2019-08-20,제주시,건입동,22.3,1,1.7,건강보조식품 소매업,283700,2020-12-15
2019-08-20,제주시,봉개동,22.3,1,1.7,건강보조식품 소매업,35000,2020-12-15
2019-08-21,서귀포시,예래동,26.3,18.5,1.4,골프장 운영업,316692450,2020-12-15
2019-08-21,제주시,아라동,24.6,3.5,1.1,건강보조식품 소매업,3911000,2020-12-15
2019-08-21,제주시,삼양동,26.6,8,1.9,건강보조식품 소매업,3353200,2020-12-15
2019-08-21,제주시,조천읍,26.6,8,1.9,건강보조식품 소매업,3795900,2020-12-15
2019-08-21,제주시,화북동,26.6,8,1.9,건강보조식품 소매업,24075937,2020-12-15
2019-08-21,제주시,추자면,24.6,0,3.3,과실 및 채소 소매업,8811030,2020-12-15
2019-08-21,제주시,우도면,27.1,34,2.3,과실 및 채소 소매업,19207200,2020-12-15
2019-08-21,서귀포시,대정읍,27.8,25.5,5.4,건강보조식품 소매업,2179450,2020-12-15
2019-08-21,제주시,애월읍,25.1,7,3.7,건강보조식품 소매업,1295000,2020-12-15
2019-08-21,서귀포시,안덕면,25.7,24.5,3,골프장 운영업,701105975,2020-12-15
2019-08-21,제주시,노형동,21.5,34.5,3.2,건강보조식품 소매업,42137535,2020-12-15
2019-08-21,제주시,연동,21.5,34.5,3.2,건강보조식품 소매업,146233405,2020-12-15
2019-08-21,제주시,한경면,27.3,6,3.2,골프장 운영업,253691050,2020-12-15
2019-08-21,제주시,한림읍,27.3,6,3.2,건강보조식품 소매업,6975000,2020-12-15
2019-08-21,서귀포시,남원읍,26.5,32.5,1.7,건강보조식품 소매업,1203000,2020-12-15
2019-08-21,서귀포시,효돈동,26.5,32.5,1.7,과실 및 채소 소매업,20683500,2020-12-15
2019-08-21,제주시,구좌읍,27.2,24,3,골프장 운영업,271930950,2020-12-15
2019-08-21,서귀포시,성산읍,26.5,29,2.2,건강보조식품 소매업,2911000,2020-12-15
2019-08-21,서귀포시,표선면,26.5,29,2.2,건강보조식품 소매업,8027760,2020-12-15
2019-08-21,제주시,도두동,27.6,2.5,1.2,과실 및 채소 소매업,13607000,2020-12-15
2019-08-21,제주시,외도동,27.6,2.5,1.2,건강보조식품 소매업,4149400,2020-12-15
2019-08-21,제주시,이호동,27.6,2.5,1.2,건강보조식품 소매업,686749316,2020-12-15
2019-08-21,제주시,삼도2동,25.8,7,1.4,건강보조식품 소매업,732200,2020-12-15
2019-08-21,제주시,삼도1동,25.8,7,1.4,건강보조식품 소매업,11442140,2020-12-15
2019-08-21,제주시,오라동,25.8,7,1.4,골프장 운영업,438927230,2020-12-15
2019-08-21,제주시,용담2동,25.8,7,1.4,건강보조식품 소매업,1345600,2020-12-15
2019-08-21,제주시,용담1동,25.8,7,1.4,과실 및 채소 소매업,28843300,2020-12-15
2019-08-21,제주시,이도2동,25.8,7,1.4,건강보조식품 소매업,15918920,2020-12-15
2019-08-21,제주시,이도1동,25.8,7,1.4,건강보조식품 소매업,20328750,2020-12-15
2019-08-21,제주시,일도2동,25.8,7,1.4,건강보조식품 소매업,1126000,2020-12-15
2019-08-21,제주시,일도1동,25.8,7,1.4,건강보조식품 소매업,2173000,2020-12-15
2019-08-21,제주시,건입동,22.8,13,1.5,건강보조식품 소매업,283700,2020-12-15
2019-08-21,제주시,봉개동,22.8,13,1.5,건강보조식품 소매업,35000,2020-12-15
2019-08-22,서귀포시,예래동,27.4,6,2.2,골프장 운영업,316692450,2020-12-15
2019-08-22,제주시,아라동,24.8,11.5,1.8,건강보조식품 소매업,3911000,2020-12-15
2019-08-22,제주시,삼양동,26.5,11,2.2,건강보조식품 소매업,3353200,2020-12-15
2019-08-22,제주시,조천읍,26.5,11,2.2,건강보조식품 소매업,3795900,2020-12-15
2019-08-22,제주시,화북동,26.5,11,2.2,건강보조식품 소매업,24075937,2020-12-15
2019-08-22,제주시,추자면,26.4,4.5,2.2,과실 및 채소 소매업,8811030,2020-12-15
2019-08-22,제주시,우도면,26.6,9.5,2.3,과실 및 채소 소매업,19207200,2020-12-15
2019-08-22,서귀포시,대정읍,27.4,9,5.6,건강보조식품 소매업,2179450,2020-12-15
2019-08-22,제주시,애월읍,24.7,14,3.3,건강보조식품 소매업,1295000,2020-12-15
2019-08-22,서귀포시,안덕면,25.9,10,3,골프장 운영업,701105975,2020-12-15
2019-08-22,제주시,노형동,21.3,48,4.2,건강보조식품 소매업,42137535,2020-12-15
2019-08-22,제주시,연동,21.3,48,4.2,건강보조식품 소매업,146233405,2020-12-15
2019-08-22,제주시,한경면,27.2,8,3,골프장 운영업,253691050,2020-12-15
2019-08-22,제주시,한림읍,27.2,8,3,건강보조식품 소매업,6975000,2020-12-15
2019-08-22,서귀포시,남원읍,27.7,19.5,3.5,건강보조식품 소매업,1203000,2020-12-15
2019-08-22,서귀포시,효돈동,27.7,19.5,3.5,과실 및 채소 소매업,20683500,2020-12-15
2019-08-22,제주시,구좌읍,27.4,19.5,3.3,골프장 운영업,271930950,2020-12-15
2019-08-22,서귀포시,성산읍,27.3,21,3.3,건강보조식품 소매업,2911000,2020-12-15
2019-08-22,서귀포시,표선면,27.3,21,3.3,건강보조식품 소매업,8027760,2020-12-15
2019-08-22,제주시,도두동,27.3,7,3,과실 및 채소 소매업,13607000,2020-12-15
2019-08-22,제주시,외도동,27.3,7,3,건강보조식품 소매업,4149400,2020-12-15
2019-08-22,제주시,이호동,27.3,7,3,건강보조식품 소매업,686749316,2020-12-15
2019-08-22,제주시,삼도2동,25.8,12,2.9,건강보조식품 소매업,732200,2020-12-15
2019-08-22,제주시,삼도1동,25.8,12,2.9,건강보조식품 소매업,11442140,2020-12-15
2019-08-22,제주시,오라동,25.8,12,2.9,골프장 운영업,438927230,2020-12-15
2019-08-22,제주시,용담2동,25.8,12,2.9,건강보조식품 소매업,1345600,2020-12-15
2019-08-22,제주시,용담1동,25.8,12,2.9,과실 및 채소 소매업,28843300,2020-12-15
2019-08-22,제주시,이도2동,25.8,12,2.9,건강보조식품 소매업,15918920,2020-12-15
2019-08-22,제주시,이도1동,25.8,12,2.9,건강보조식품 소매업,20328750,2020-12-15
2019-08-22,제주시,일도2동,25.8,12,2.9,건강보조식품 소매업,1126000,2020-12-15
2019-08-22,제주시,일도1동,25.8,12,2.9,건강보조식품 소매업,2173000,2020-12-15
2019-08-22,제주시,건입동,23.5,25,1.8,건강보조식품 소매업,283700,2020-12-15
2019-08-22,제주시,봉개동,23.5,25,1.8,건강보조식품 소매업,35000,2020-12-15
2019-08-23,서귀포시,예래동,26.4,0,1.3,골프장 운영업,316692450,2020-12-15
2019-08-23,제주시,아라동,23.3,0,1.6,건강보조식품 소매업,3911000,2020-12-15
2019-08-23,제주시,삼양동,24.9,0,1.8,건강보조식품 소매업,3353200,2020-12-15
2019-08-23,제주시,조천읍,24.9,0,1.8,건강보조식품 소매업,3795900,2020-12-15
2019-08-23,제주시,화북동,24.9,0,1.8,건강보조식품 소매업,24075937,2020-12-15
2019-08-23,제주시,추자면,25.4,0,0.3,과실 및 채소 소매업,8811030,2020-12-15
2019-08-23,제주시,우도면,26.2,0,,과실 및 채소 소매업,19207200,2020-12-15
2019-08-23,서귀포시,대정읍,26.4,0,3.6,건강보조식품 소매업,2179450,2020-12-15
2019-08-23,제주시,애월읍,23.5,0,1.2,건강보조식품 소매업,1295000,2020-12-15
2019-08-23,서귀포시,안덕면,24.7,0,1.9,골프장 운영업,701105975,2020-12-15
2019-08-23,제주시,노형동,19.1,0,1.2,건강보조식품 소매업,42137535,2020-12-15
2019-08-23,제주시,연동,19.1,0,1.2,건강보조식품 소매업,146233405,2020-12-15
2019-08-23,제주시,한경면,26,0,1.5,골프장 운영업,253691050,2020-12-15
2019-08-23,제주시,한림읍,26,0,1.5,건강보조식품 소매업,6975000,2020-12-15
2019-08-23,서귀포시,남원읍,26.6,0,1.4,건강보조식품 소매업,1203000,2020-12-15
2019-08-23,서귀포시,효돈동,26.6,0,1.4,과실 및 채소 소매업,20683500,2020-12-15
2019-08-23,제주시,구좌읍,25.7,0,2.8,골프장 운영업,271930950,2020-12-15
2019-08-23,서귀포시,성산읍,25.9,0,1.5,건강보조식품 소매업,2911000,2020-12-15
2019-08-23,서귀포시,표선면,25.9,0,1.5,건강보조식품 소매업,8027760,2020-12-15
2019-08-23,제주시,도두동,25.5,0,1.3,과실 및 채소 소매업,13607000,2020-12-15
2019-08-23,제주시,외도동,25.5,0,1.3,건강보조식품 소매업,4149400,2020-12-15
2019-08-23,제주시,이호동,25.5,0,1.3,건강보조식품 소매업,686749316,2020-12-15
2019-08-23,제주시,삼도2동,24.3,0,2.1,건강보조식품 소매업,732200,2020-12-15
2019-08-23,제주시,삼도1동,24.3,0,2.1,건강보조식품 소매업,11442140,2020-12-15
2019-08-23,제주시,오라동,24.3,0,2.1,골프장 운영업,438927230,2020-12-15
2019-08-23,제주시,용담2동,24.3,0,2.1,건강보조식품 소매업,1345600,2020-12-15
2019-08-23,제주시,용담1동,24.3,0,2.1,과실 및 채소 소매업,28843300,2020-12-15
2019-08-23,제주시,이도2동,24.3,0,2.1,건강보조식품 소매업,15918920,2020-12-15
2019-08-23,제주시,이도1동,24.3,0,2.1,건강보조식품 소매업,20328750,2020-12-15
2019-08-23,제주시,일도2동,24.3,0,2.1,건강보조식품 소매업,1126000,2020-12-15
2019-08-23,제주시,일도1동,24.3,0,2.1,건강보조식품 소매업,2173000,2020-12-15
2019-08-23,제주시,건입동,21.6,0,1.7,건강보조식품 소매업,283700,2020-12-15
2019-08-23,제주시,봉개동,21.6,0,1.7,건강보조식품 소매업,35000,2020-12-15
2019-08-24,서귀포시,예래동,25,0,0.7,골프장 운영업,316692450,2020-12-15
2019-08-24,제주시,아라동,22.3,0,1.4,건강보조식품 소매업,3911000,2020-12-15
2019-08-24,제주시,삼양동,24.5,0,1.3,건강보조식품 소매업,3353200,2020-12-15
2019-08-24,제주시,조천읍,24.5,0,1.3,건강보조식품 소매업,3795900,2020-12-15
2019-08-24,제주시,화북동,24.5,0,1.3,건강보조식품 소매업,24075937,2020-12-15
2019-08-24,제주시,추자면,24.9,0,0.6,과실 및 채소 소매업,8811030,2020-12-15
2019-08-24,제주시,우도면,25.7,0,,과실 및 채소 소매업,19207200,2020-12-15
2019-08-24,서귀포시,대정읍,26.5,0,2.7,건강보조식품 소매업,2179450,2020-12-15
2019-08-24,제주시,애월읍,22.9,0,1.2,건강보조식품 소매업,1295000,2020-12-15
2019-08-24,서귀포시,안덕면,24.4,0,1.6,골프장 운영업,701105975,2020-12-15
2019-08-24,제주시,노형동,18.2,0,0.7,건강보조식품 소매업,42137535,2020-12-15
2019-08-24,제주시,연동,18.2,0,0.7,건강보조식품 소매업,146233405,2020-12-15
2019-08-24,제주시,한경면,25.4,0,1.8,골프장 운영업,253691050,2020-12-15
2019-08-24,제주시,한림읍,25.4,0,1.8,건강보조식품 소매업,6975000,2020-12-15
2019-08-24,서귀포시,남원읍,25.6,0,1.4,건강보조식품 소매업,1203000,2020-12-15
2019-08-24,서귀포시,효돈동,25.6,0,1.4,과실 및 채소 소매업,20683500,2020-12-15
2019-08-24,제주시,구좌읍,24.9,0,1.7,골프장 운영업,271930950,2020-12-15
2019-08-24,서귀포시,성산읍,24.4,0,1.6,건강보조식품 소매업,2911000,2020-12-15
2019-08-24,서귀포시,표선면,24.4,0,1.6,건강보조식품 소매업,8027760,2020-12-15
2019-08-24,제주시,도두동,24.8,0,1.1,과실 및 채소 소매업,13607000,2020-12-15
2019-08-24,제주시,외도동,24.8,0,1.1,건강보조식품 소매업,4149400,2020-12-15
2019-08-24,제주시,이호동,24.8,0,1.1,건강보조식품 소매업,686749316,2020-12-15
2019-08-24,제주시,삼도2동,23.5,0,2,건강보조식품 소매업,732200,2020-12-15
2019-08-24,제주시,삼도1동,23.5,0,2,건강보조식품 소매업,11442140,2020-12-15
2019-08-24,제주시,오라동,23.5,0,2,골프장 운영업,438927230,2020-12-15
2019-08-24,제주시,용담2동,23.5,0,2,건강보조식품 소매업,1345600,2020-12-15
2019-08-24,제주시,용담1동,23.5,0,2,과실 및 채소 소매업,28843300,2020-12-15
2019-08-24,제주시,이도2동,23.5,0,2,건강보조식품 소매업,15918920,2020-12-15
2019-08-24,제주시,이도1동,23.5,0,2,건강보조식품 소매업,20328750,2020-12-15
2019-08-24,제주시,일도2동,23.5,0,2,건강보조식품 소매업,1126000,2020-12-15
2019-08-24,제주시,일도1동,23.5,0,2,건강보조식품 소매업,2173000,2020-12-15
2019-08-24,제주시,건입동,20.3,0,1.3,건강보조식품 소매업,283700,2020-12-15
2019-08-24,제주시,봉개동,20.3,0,1.3,건강보조식품 소매업,35000,2020-12-15
2019-08-25,서귀포시,예래동,23.7,1,1,골프장 운영업,316692450,2020-12-15
2019-08-25,제주시,아라동,21.9,0,1.4,건강보조식품 소매업,3911000,2020-12-15
2019-08-25,제주시,삼양동,23.6,0,1.4,건강보조식품 소매업,3353200,2020-12-15
2019-08-25,제주시,조천읍,23.6,0,1.4,건강보조식품 소매업,3795900,2020-12-15
2019-08-25,제주시,화북동,23.6,0,1.4,건강보조식품 소매업,24075937,2020-12-15
2019-08-25,제주시,추자면,23.6,1.5,1,과실 및 채소 소매업,8811030,2020-12-15
2019-08-25,제주시,우도면,24.5,0,,과실 및 채소 소매업,19207200,2020-12-15
2019-08-25,서귀포시,대정읍,25.1,3.5,4.6,건강보조식품 소매업,2179450,2020-12-15
2019-08-25,제주시,애월읍,22.3,0,1.1,건강보조식품 소매업,1295000,2020-12-15
2019-08-25,서귀포시,안덕면,23.3,0.5,1.4,골프장 운영업,701105975,2020-12-15
2019-08-25,제주시,노형동,17.4,0,0.5,건강보조식품 소매업,42137535,2020-12-15
2019-08-25,제주시,연동,17.4,0,0.5,건강보조식품 소매업,146233405,2020-12-15
2019-08-25,제주시,한경면,24.6,0,1.3,골프장 운영업,253691050,2020-12-15
2019-08-25,제주시,한림읍,24.6,0,1.3,건강보조식품 소매업,6975000,2020-12-15
2019-08-25,서귀포시,남원읍,24.4,2,1.3,건강보조식품 소매업,1203000,2020-12-15
2019-08-25,서귀포시,효돈동,24.4,2,1.3,과실 및 채소 소매업,20683500,2020-12-15
2019-08-25,제주시,구좌읍,24.1,0,1.8,골프장 운영업,271930950,2020-12-15
2019-08-25,서귀포시,성산읍,23.7,0,1.2,건강보조식품 소매업,2911000,2020-12-15
2019-08-25,서귀포시,표선면,23.7,0,1.2,건강보조식품 소매업,8027760,2020-12-15
2019-08-25,제주시,도두동,24.1,0,1.1,과실 및 채소 소매업,13607000,2020-12-15
2019-08-25,제주시,외도동,24.1,0,1.1,건강보조식품 소매업,4149400,2020-12-15
2019-08-25,제주시,이호동,24.1,0,1.1,건강보조식품 소매업,686749316,2020-12-15
2019-08-25,제주시,삼도2동,22.3,0,1.9,건강보조식품 소매업,732200,2020-12-15
2019-08-25,제주시,삼도1동,22.3,0,1.9,건강보조식품 소매업,11442140,2020-12-15
2019-08-25,제주시,오라동,22.3,0,1.9,골프장 운영업,438927230,2020-12-15
2019-08-25,제주시,용담2동,22.3,0,1.9,건강보조식품 소매업,1345600,2020-12-15
2019-08-25,제주시,용담1동,22.3,0,1.9,과실 및 채소 소매업,28843300,2020-12-15
2019-08-25,제주시,이도2동,22.3,0,1.9,건강보조식품 소매업,15918920,2020-12-15
2019-08-25,제주시,이도1동,22.3,0,1.9,건강보조식품 소매업,20328750,2020-12-15
2019-08-25,제주시,일도2동,22.3,0,1.9,건강보조식품 소매업,1126000,2020-12-15
2019-08-25,제주시,일도1동,22.3,0,1.9,건강보조식품 소매업,2173000,2020-12-15
2019-08-25,제주시,건입동,19.8,0,1.4,건강보조식품 소매업,283700,2020-12-15
2019-08-25,제주시,봉개동,19.8,0,1.4,건강보조식품 소매업,35000,2020-12-15
2019-08-26,서귀포시,예래동,24.7,6.5,1.3,골프장 운영업,316692450,2020-12-15
2019-08-26,제주시,아라동,22.7,2,2,건강보조식품 소매업,3911000,2020-12-15
2019-08-26,제주시,삼양동,23.9,2.5,2.4,건강보조식품 소매업,3353200,2020-12-15
2019-08-26,제주시,조천읍,23.9,2.5,2.4,건강보조식품 소매업,3795900,2020-12-15
2019-08-26,제주시,화북동,23.9,2.5,2.4,건강보조식품 소매업,24075937,2020-12-15
2019-08-26,제주시,추자면,24.1,0,5.8,과실 및 채소 소매업,8811030,2020-12-15
2019-08-26,제주시,우도면,24.4,10,,과실 및 채소 소매업,19207200,2020-12-15
2019-08-26,서귀포시,대정읍,25.8,8,7.1,건강보조식품 소매업,2179450,2020-12-15
2019-08-26,제주시,애월읍,23.7,1.5,1.8,건강보조식품 소매업,1295000,2020-12-15
2019-08-26,서귀포시,안덕면,24.5,3,2.4,골프장 운영업,701105975,2020-12-15
2019-08-26,제주시,노형동,20.8,3.5,1.9,건강보조식품 소매업,42137535,2020-12-15
2019-08-26,제주시,연동,20.8,3.5,1.9,건강보조식품 소매업,146233405,2020-12-15
2019-08-26,제주시,한경면,25.3,3,1.8,골프장 운영업,253691050,2020-12-15
2019-08-26,제주시,한림읍,25.3,3,1.8,건강보조식품 소매업,6975000,2020-12-15
2019-08-26,서귀포시,남원읍,24.1,34.5,2,건강보조식품 소매업,1203000,2020-12-15
2019-08-26,서귀포시,효돈동,24.1,34.5,2,과실 및 채소 소매업,20683500,2020-12-15
2019-08-26,제주시,구좌읍,24.3,4.5,3.2,골프장 운영업,271930950,2020-12-15
2019-08-26,서귀포시,성산읍,23.8,12.5,2.1,건강보조식품 소매업,2911000,2020-12-15
2019-08-26,서귀포시,표선면,23.8,12.5,2.1,건강보조식품 소매업,8027760,2020-12-15
2019-08-26,제주시,도두동,25,0.5,0.8,과실 및 채소 소매업,13607000,2020-12-15
2019-08-26,제주시,외도동,25,0.5,0.8,건강보조식품 소매업,4149400,2020-12-15
2019-08-26,제주시,이호동,25,0.5,0.8,건강보조식품 소매업,686749316,2020-12-15
2019-08-26,제주시,삼도2동,23.8,4.5,1.5,건강보조식품 소매업,732200,2020-12-15
2019-08-26,제주시,삼도1동,23.8,4.5,1.5,건강보조식품 소매업,11442140,2020-12-15
2019-08-26,제주시,오라동,23.8,4.5,1.5,골프장 운영업,438927230,2020-12-15
2019-08-26,제주시,용담2동,23.8,4.5,1.5,건강보조식품 소매업,1345600,2020-12-15
2019-08-26,제주시,용담1동,23.8,4.5,1.5,과실 및 채소 소매업,28843300,2020-12-15
2019-08-26,제주시,이도2동,23.8,4.5,1.5,건강보조식품 소매업,15918920,2020-12-15
2019-08-26,제주시,이도1동,23.8,4.5,1.5,건강보조식품 소매업,20328750,2020-12-15
2019-08-26,제주시,일도2동,23.8,4.5,1.5,건강보조식품 소매업,1126000,2020-12-15
2019-08-26,제주시,일도1동,23.8,4.5,1.5,건강보조식품 소매업,2173000,2020-12-15
2019-08-26,제주시,건입동,20.8,7.5,1.9,건강보조식품 소매업,283700,2020-12-15
2019-08-26,제주시,봉개동,20.8,7.5,1.9,건강보조식품 소매업,35000,2020-12-15
2019-08-27,서귀포시,예래동,26.3,100,1.4,골프장 운영업,316692450,2020-12-15
2019-08-27,제주시,아라동,23.7,90.5,1.6,건강보조식품 소매업,3911000,2020-12-15
2019-08-27,제주시,삼양동,24.7,54.5,1.3,건강보조식품 소매업,3353200,2020-12-15
2019-08-27,제주시,조천읍,24.7,54.5,1.3,건강보조식품 소매업,3795900,2020-12-15
2019-08-27,제주시,화북동,24.7,54.5,1.3,건강보조식품 소매업,24075937,2020-12-15
2019-08-27,제주시,추자면,25.2,192.5,3,과실 및 채소 소매업,8811030,2020-12-15
2019-08-27,제주시,우도면,24.9,69.5,,과실 및 채소 소매업,19207200,2020-12-15
2019-08-27,서귀포시,대정읍,27.2,63,,건강보조식품 소매업,2179450,2020-12-15
2019-08-27,제주시,애월읍,24.2,82,3.9,건강보조식품 소매업,1295000,2020-12-15
2019-08-27,서귀포시,안덕면,25.1,127.5,2.1,골프장 운영업,701105975,2020-12-15
2019-08-27,제주시,노형동,21.1,119,4.7,건강보조식품 소매업,42137535,2020-12-15
2019-08-27,제주시,연동,21.1,119,4.7,건강보조식품 소매업,146233405,2020-12-15
2019-08-27,제주시,한경면,26.4,94.5,3.7,골프장 운영업,253691050,2020-12-15
2019-08-27,제주시,한림읍,26.4,94.5,3.7,건강보조식품 소매업,6975000,2020-12-15
2019-08-27,서귀포시,남원읍,26.2,80.5,3.4,건강보조식품 소매업,1203000,2020-12-15
2019-08-27,서귀포시,효돈동,26.2,80.5,3.4,과실 및 채소 소매업,20683500,2020-12-15
2019-08-27,제주시,구좌읍,24.9,37.5,2,골프장 운영업,271930950,2020-12-15
2019-08-27,서귀포시,성산읍,25.8,82,3.2,건강보조식품 소매업,2911000,2020-12-15
2019-08-27,서귀포시,표선면,25.8,82,3.2,건강보조식품 소매업,8027760,2020-12-15
2019-08-27,제주시,도두동,26.6,94.5,3.6,과실 및 채소 소매업,13607000,2020-12-15
2019-08-27,제주시,외도동,26.6,94.5,3.6,건강보조식품 소매업,4149400,2020-12-15
2019-08-27,제주시,이호동,26.6,94.5,3.6,건강보조식품 소매업,686749316,2020-12-15
2019-08-27,제주시,삼도2동,25.2,71.5,3.2,건강보조식품 소매업,732200,2020-12-15
2019-08-27,제주시,삼도1동,25.2,71.5,3.2,건강보조식품 소매업,11442140,2020-12-15
2019-08-27,제주시,오라동,25.2,71.5,3.2,골프장 운영업,438927230,2020-12-15
2019-08-27,제주시,용담2동,25.2,71.5,3.2,건강보조식품 소매업,1345600,2020-12-15
2019-08-27,제주시,용담1동,25.2,71.5,3.2,과실 및 채소 소매업,28843300,2020-12-15
2019-08-27,제주시,이도2동,25.2,71.5,3.2,건강보조식품 소매업,15918920,2020-12-15
2019-08-27,제주시,이도1동,25.2,71.5,3.2,건강보조식품 소매업,20328750,2020-12-15
2019-08-27,제주시,일도2동,25.2,71.5,3.2,건강보조식품 소매업,1126000,2020-12-15
2019-08-27,제주시,일도1동,25.2,71.5,3.2,건강보조식품 소매업,2173000,2020-12-15
2019-08-27,제주시,건입동,22.7,63,1.7,건강보조식품 소매업,283700,2020-12-15
2019-08-27,제주시,봉개동,22.7,63,1.7,건강보조식품 소매업,35000,2020-12-15
2019-08-28,서귀포시,예래동,24.6,83.5,1.3,골프장 운영업,316692450,2020-12-15
2019-08-28,제주시,아라동,21.8,82,1.5,건강보조식품 소매업,3911000,2020-12-15
2019-08-28,제주시,삼양동,23.3,73,1.2,건강보조식품 소매업,3353200,2020-12-15
2019-08-28,제주시,조천읍,23.3,73,1.2,건강보조식품 소매업,3795900,2020-12-15
2019-08-28,제주시,화북동,23.3,73,1.2,건강보조식품 소매업,24075937,2020-12-15
2019-08-28,제주시,추자면,23.5,6.5,0.7,과실 및 채소 소매업,8811030,2020-12-15
2019-08-28,제주시,우도면,23.9,52.5,1.6,과실 및 채소 소매업,19207200,2020-12-15
2019-08-28,서귀포시,대정읍,,39.5,,건강보조식품 소매업,2179450,2020-12-15
2019-08-28,제주시,애월읍,22.2,67.5,1.6,건강보조식품 소매업,1295000,2020-12-15
